timestamp,index,uuid,power_draw_w,utilization_gpu_pct,memory_used_mib
2026/09/09 15:21:49.573, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:49.673, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.56, 0, 450
2026/09/09 15:21:49.773, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:49.873, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:49.973, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:50.074, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.34, 0, 450
2026/09/09 15:21:50.174, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:50.274, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:50.374, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.22, 0, 450
2026/09/09 15:21:50.474, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:50.574, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:50.675, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.56, 0, 450
2026/09/09 15:21:50.775, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.22, 0, 450
2026/09/09 15:21:50.875, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:50.975, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.56, 0, 450
2026/09/09 15:21:51.075, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:21:51.176, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.34, 0, 450
2026/09/09 15:21:51.276, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.62, 0, 450
2026/09/09 15:21:51.376, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.22, 0, 450
2026/09/09 15:21:51.476, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:51.576, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:51.677, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.62, 0, 450
2026/09/09 15:21:51.777, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:51.877, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:21:51.977, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.34, 0, 450
2026/09/09 15:21:52.077, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.34, 0, 450
2026/09/09 15:21:52.177, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.34, 0, 450
2026/09/09 15:21:52.278, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.34, 0, 450
2026/09/09 15:21:52.378, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:21:52.478, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:52.578, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:21:52.678, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:21:52.779, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:52.879, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:52.979, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
